[NÚMERO DE SERIES]
1

[NÚMERO DE REGISTROS]
8036

[VALOR DE DATOS FALTANTES]
2015 12 16 271123.200
2015 12 17 271036.800
2015 12 18 271209.600
2015 12 19 269049.600
2015 12 20 204681.600
2015 12 21 160531.200
2015 12 22 265766.400
2015 12 23 208137.600
2015 12 24 264988.800
2015 12 25 264470.400
2015 12 26 194832.000
2015 12 27 157507.200
2015 12 28 157507.200
2015 12 29 168048.000
2015 12 30 -9999.000
2015 12 31 166233.600
2016 1 1 204163.200
2016 1 2 247622.400
2016 1 3 254534.400
2016 1 4 162259.200
2016 1 5 87696.000
2016 1 6 241056.000
2016 1 7 248054.400
2016 1 8 263433.600
2016 1 9 207964.800
2016 1 10 197596.800
2016 1 11 181267.200
2016 1 12 62812.800
2016 1 13 157507.200
2016 1 14 166406.400
2016 1 15 186624.000
2016 1 16 167443.200
2016 1 17 153792.000
2016 1 18 181094.400
2016 1 19 190771.200
2016 1 20 182476.800
2016 1 21 137289.600
2016 1 22 125020.800
2016 1 23 122947.200
2016 1 24 152409.600
2016 1 25 221702.400
2016 1 26 262483.200
2016 1 27 268531.200
2016 1 28 247622.400
2016 1 29 258854.400
2016 1 30 243129.600
2016 1 31 240364.800
2016 2 1 212457.600
2016 2 2 191894.400
2016 2 3 201916.800
2016 2 4 169344.000
2016 2 5 173836.800
2016 2 6 259372.800
2016 2 7 238464.000
2016 2 8 61171.200
2016 2 9 229737.600
2016 2 10 128131.200
2016 2 11 115516.800
2016 2 12 226800.000
2016 2 13 63331.200
2016 2 14 263347.200
2016 2 15 267062.400
2016 2 16 268876.800
2016 2 17 163296.000
2016 2 18 269136.000
2016 2 19 233107.200
2016 2 20 271036.800
2016 2 21 231897.600
2016 2 22 258249.600
2016 2 23 241401.600
2016 2 24 270950.400
2016 2 25 270691.200
2016 2 26 269913.600
2016 2 27 269654.400
2016 2 28 268358.400
2016 2 29 241228.800
2016 3 1 268358.400
2016 3 2 269395.200
2016 3 3 268963.200
2016 3 4 127440.000
2016 3 5 234403.200
2016 3 6 98496.000
2016 3 7 268012.800
2016 3 8 264729.600
2016 3 9 274233.600
2016 3 10 274060.800
2016 3 11 273628.800
2016 3 12 273801.600
2016 3 13 119232.000
2016 3 14 252115.200
2016 3 15 274406.400
2016 3 16 260668.800
2016 3 17 242697.600
2016 3 18 249868.800
2016 3 19 187920.000
2016 3 20 187056.000
2016 3 21 204768.000
2016 3 22 246844.800
2016 3 23 115862.400
2016 3 24 272505.600
2016 3 25 272505.600
2016 3 26 272419.200
2016 3 27 268444.800
2016 3 28 258076.800
2016 3 29 259632.000
2016 3 30 195955.200
2016 3 31 267148.800
2016 4 1 271814.400
2016 4 2 271728.000
2016 4 3 271209.600
2016 4 4 269308.800
2016 4 5 268099.200
2016 4 6 192931.200
2016 4 7 269136.000
2016 4 8 218160.000
2016 4 9 16761.600
2016 4 10 128390.400
2016 4 11 155520.000
2016 4 12 88646.400
2016 4 13 0.000
2016 4 14 102988.800
2016 4 15 242352.000
2016 4 16 254361.600
2016 4 17 160185.600
2016 4 18 160531.200
2016 4 19 232934.400
2016 4 20 188956.800
2016 4 21 179798.400
2016 4 22 273542.400
2016 4 23 273542.400
2016 4 24 235267.200
2016 4 25 0.000
2016 4 26 31276.800
2016 4 27 40348.800
2016 4 28 24451.200
2016 4 29 0.000
2016 4 30 59184.000
2016 5 1 0.000
2016 5 2 0.000
2016 5 3 0.000
2016 5 4 0.000
2016 5 5 0.000
2016 5 6 0.000
2016 5 7 0.000
2016 5 8 0.000
2016 5 9 0.000
2016 5 10 0.000
2016 5 11 0.000
2016 5 12 0.000
2016 5 13 0.000
2016 5 14 0.000
2016 5 15 0.000
2016 5 16 0.000
2016 5 17 0.000
2016 5 18 0.000
2016 5 19 117849.600
2016 5 20 267148.800
2016 5 21 239500.800
2016 5 22 96768.000
2016 5 23 153273.600
2016 5 24 159667.200
2016 5 25 114307.200
2016 5 26 0.000
2016 5 27 0.000
2016 5 28 118886.400
2016 5 29 56678.400
2016 5 30 259.200
2016 5 31 0.000
2016 6 1 0.000
2016 6 2 0.000
2016 6 3 48643.200
2016 6 4 0.000
2016 6 5 0.000
2016 6 6 0.000
2016 6 7 0.000
2016 6 8 16761.600
2016 6 9 432.000
2016 6 10 0.000
2016 6 11 22636.800
2016 6 12 140140.800
2016 6 13 159753.600
2016 6 14 96249.600
2016 6 15 0.000
2016 6 16 123811.200
2016 6 17 266716.800
2016 6 18 263606.400
2016 6 19 98582.400
2016 6 20 159667.200
2016 6 21 109382.400
2016 6 22 160876.800
2016 6 23 146534.400
2016 6 24 162777.600
2016 6 25 69897.600
2016 6 26 0.000
2016 6 27 123984.000
2016 6 28 184204.800
2016 6 29 267321.600
2016 6 30 267062.400
2016 7 1 267148.800
2016 7 2 116726.400
2016 7 3 60739.200
2016 7 4 172540.800
2016 7 5 109123.200
2016 7 6 54604.800
2016 7 7 166579.200
2016 7 8 268790.400
2016 7 9 268617.600
2016 7 10 247449.600
2016 7 11 142560.000
2016 7 12 197683.200
2016 7 13 268617.600
2016 7 14 268876.800
2016 7 15 74736.000
2016 7 16 30153.600
2016 7 17 132451.200
2016 7 18 269136.000
2016 7 19 267321.600
2016 7 20 270345.600
2016 7 21 246326.400
2016 7 22 127526.400
2016 7 23 270432.000
2016 7 24 218505.600
2016 7 25 0.000
2016 7 26 0.000
2016 7 27 0.000
2016 7 28 0.000
2016 7 29 0.000
2016 7 30 17971.200
2016 7 31 78969.600
2016 8 1 268444.800
2016 8 2 268531.200
2016 8 3 260668.800
2016 8 4 212544.000
2016 8 5 268444.800
2016 8 6 268617.600
2016 8 7 268704.000
2016 8 8 268876.800
2016 8 9 268704.000
2016 8 10 147484.800
2016 8 11 268617.600
2016 8 12 154569.600
2016 8 13 113270.400
2016 8 14 268444.800
2016 8 15 148608.000
2016 8 16 145238.400
2016 8 17 99273.600
2016 8 18 100396.800
2016 8 19 36288.000
2016 8 20 269049.600
2016 8 21 260150.400
2016 8 22 268444.800
2016 8 23 268358.400
2016 8 24 268272.000
2016 8 25 260841.600
2016 8 26 248400.000
2016 8 27 0.000
2016 8 28 132364.800
2016 8 29 252288.000
2016 8 30 160099.200
2016 8 31 270000.000
2016 9 1 62812.800
2016 9 2 126230.400
2016 9 3 269913.600
2016 9 4 262742.400
2016 9 5 0.000
2016 9 6 0.000
2016 9 7 0.000
2016 9 8 0.000
2016 9 9 0.000
2016 9 10 0.000
2016 9 11 0.000
2016 9 12 0.000
2016 9 13 0.000
2016 9 14 0.000
2016 9 15 0.000
2016 9 16 0.000
2016 9 17 0.000
2016 9 18 0.000
2016 9 19 0.000
2016 9 20 29289.600
2016 9 21 0.000
2016 9 22 0.000
2016 9 23 0.000
2016 9 24 0.000
2016 9 25 0.000
2016 9 26 0.000
2016 9 27 0.000
2016 9 28 0.000
2016 9 29 0.000
2016 9 30 0.000
2016 10 1 0.000
2016 10 2 0.000
2016 10 3 0.000
2016 10 4 0.000
2016 10 5 0.000
2016 10 6 0.000
2016 10 7 0.000
2016 10 8 0.000
2016 10 9 0.000
2016 10 10 0.000
2016 10 11 0.000
2016 10 12 0.000
2016 10 13 0.000
2016 10 14 0.000
2016 10 15 0.000
2016 10 16 0.000
2016 10 17 0.000
2016 10 18 0.000
2016 10 19 0.000
2016 10 20 0.000
2016 10 21 0.000
2016 10 22 0.000
2016 10 23 0.000
2016 10 24 0.000
2016 10 25 0.000
2016 10 26 0.000
2016 10 27 0.000
2016 10 28 0.000
2016 10 29 0.000
2016 10 30 0.000
2016 10 31 0.000
2016 11 1 0.000
2016 11 2 0.000
2016 11 3 0.000
2016 11 4 0.000
2016 11 5 0.000
2016 11 6 0.000
2016 11 7 0.000
2016 11 8 0.000
2016 11 9 0.000
2016 11 10 0.000
2016 11 11 0.000
2016 11 12 0.000
2016 11 13 0.000
2016 11 14 0.000
2016 11 15 0.000
2016 11 16 0.000
2016 11 17 0.000
2016 11 18 0.000
2016 11 19 0.000
2016 11 20 0.000
2016 11 21 0.000
2016 11 22 0.000
2016 11 23 0.000
2016 11 24 0.000
2016 11 25 0.000
2016 11 26 0.000
2016 11 27 0.000
2016 11 28 0.000
2016 11 29 0.000
2016 11 30 0.000
2016 12 1 0.000
2016 12 2 0.000
2016 12 3 0.000
2016 12 4 0.000
2016 12 5 0.000
2016 12 6 0.000
2016 12 7 0.000
2016 12 8 0.000
2016 12 9 0.000
2016 12 10 0.000
2016 12 11 0.000
2016 12 12 0.000
2016 12 13 0.000
2016 12 14 0.000
2016 12 15 0.000
2016 12 16 0.000
2016 12 17 0.000
2016 12 18 0.000
2016 12 19 0.000
2016 12 20 0.000
2016 12 21 0.000
2016 12 22 0.000
2016 12 23 0.000
2016 12 24 0.000
2016 12 25 0.000
2016 12 26 0.000
2016 12 27 0.000
2016 12 28 0.000
2016 12 29 0.000
2016 12 30 0.000
2016 12 31 0.000
2017 1 1 0.000
2017 1 2 0.000
2017 1 3 2160.000
2017 1 4 0.000
2017 1 5 0.000
2017 1 6 0.000
2017 1 7 0.000
2017 1 8 0.000
2017 1 9 0.000
2017 1 10 0.000
2017 1 11 0.000
2017 1 12 0.000
2017 1 13 0.000
2017 1 14 0.000
2017 1 15 0.000
2017 1 16 0.000
2017 1 17 0.000
2017 1 18 0.000
2017 1 19 0.000
2017 1 20 0.000
2017 1 21 0.000
2017 1 22 0.000
2017 1 23 0.000
2017 1 24 0.000
2017 1 25 0.000
2017 1 26 0.000
2017 1 27 0.000
2017 1 28 0.000
2017 1 29 0.000
2017 1 30 0.000
2017 1 31 0.000
2017 2 1 0.000
2017 2 2 0.000
2017 2 3 0.000
2017 2 4 0.000
2017 2 5 0.000
2017 2 6 0.000
2017 2 7 0.000
2017 2 8 27820.800
2017 2 9 153705.600
2017 2 10 153446.400
2017 2 11 136857.600
2017 2 12 139708.800
2017 2 13 153100.800
2017 2 14 152755.200
2017 2 15 152668.800
2017 2 16 123465.600
2017 2 17 3196.800
2017 2 18 96336.000
2017 2 19 154051.200
2017 2 20 82944.000
2017 2 21 133401.600
2017 2 22 80438.400
2017 2 23 142128.000
2017 2 24 34819.200
2017 2 25 0.000
2017 2 26 0.000
2017 2 27 0.000
2017 2 28 0.000
2017 3 1 0.000
2017 3 2 0.000
2017 3 3 0.000
2017 3 4 0.000
2017 3 5 0.000
2017 3 6 0.000
2017 3 7 0.000
2017 3 8 0.000
2017 3 9 0.000
2017 3 10 0.000
2017 3 11 0.000
2017 3 12 0.000
2017 3 13 0.000
2017 3 14 0.000
2017 3 15 0.000
2017 3 16 0.000
2017 3 17 0.000
2017 3 18 0.000
2017 3 19 0.000
2017 3 20 0.000
2017 3 21 0.000
2017 3 22 0.000
2017 3 23 0.000
2017 3 24 0.000
2017 3 25 0.000
2017 3 26 0.000
2017 3 27 0.000
2017 3 28 0.000
2017 3 29 0.000
2017 3 30 0.000
2017 3 31 0.000
2017 4 1 0.000
2017 4 2 0.000
2017 4 3 0.000
2017 4 4 0.000
2017 4 5 0.000
2017 4 6 0.000
2017 4 7 0.000
2017 4 8 0.000
2017 4 9 0.000
2017 4 10 0.000
2017 4 11 0.000
2017 4 12 0.000
2017 4 13 0.000
2017 4 14 0.000
2017 4 15 0.000
2017 4 16 0.000
2017 4 17 0.000
2017 4 18 0.000
2017 4 19 0.000
2017 4 20 0.000
2017 4 21 0.000
2017 4 22 0.000
2017 4 23 0.000
2017 4 24 0.000
2017 4 25 0.000
2017 4 26 0.000
2017 4 27 0.000
2017 4 28 0.000
2017 4 29 0.000
2017 4 30 0.000
2017 5 1 0.000
2017 5 2 0.000
2017 5 3 0.000
2017 5 4 0.000
2017 5 5 0.000
2017 5 6 0.000
2017 5 7 0.000
2017 5 8 0.000
2017 5 9 0.000
2017 5 10 0.000
2017 5 11 0.000
2017 5 12 0.000
2017 5 13 0.000
2017 5 14 0.000
2017 5 15 0.000
2017 5 16 0.000
2017 5 17 0.000
2017 5 18 0.000
2017 5 19 0.000
2017 5 20 0.000
2017 5 21 0.000
2017 5 22 0.000
2017 5 23 0.000
2017 5 24 0.000
2017 5 25 0.000
2017 5 26 0.000
2017 5 27 0.000
2017 5 28 0.000
2017 5 29 0.000
2017 5 30 0.000
2017 5 31 0.000
2017 6 1 0.000
2017 6 2 0.000
2017 6 3 0.000
2017 6 4 0.000
2017 6 5 0.000
2017 6 6 0.000
2017 6 7 0.000
2017 6 8 0.000
2017 6 9 0.000
2017 6 10 0.000
2017 6 11 0.000
2017 6 12 0.000
2017 6 13 0.000
2017 6 14 0.000
2017 6 15 0.000
2017 6 16 0.000
2017 6 17 0.000
2017 6 18 0.000
2017 6 19 0.000
2017 6 20 0.000
2017 6 21 0.000
2017 6 22 0.000
2017 6 23 0.000
2017 6 24 0.000
2017 6 25 0.000
2017 6 26 0.000
2017 6 27 0.000
2017 6 28 0.000
2017 6 29 0.000
2017 6 30 0.000
2017 7 1 0.000
2017 7 2 0.000
2017 7 3 0.000
2017 7 4 0.000
2017 7 5 0.000
2017 7 6 0.000
2017 7 7 0.000
2017 7 8 0.000
2017 7 9 0.000
2017 7 10 0.000
2017 7 11 0.000
2017 7 12 0.000
2017 7 13 0.000
2017 7 14 0.000
2017 7 15 0.000
2017 7 16 0.000
2017 7 17 0.000
2017 7 18 0.000
2017 7 19 0.000
2017 7 20 0.000
2017 7 21 0.000
2017 7 22 0.000
2017 7 23 0.000
2017 7 24 0.000
2017 7 25 0.000
2017 7 26 0.000
2017 7 27 0.000
2017 7 28 0.000
2017 7 29 0.000
2017 7 30 0.000
2017 7 31 0.000
2017 8 1 0.000
2017 8 2 0.000
2017 8 3 0.000
2017 8 4 0.000
2017 8 5 0.000
2017 8 6 0.000
2017 8 7 0.000
2017 8 8 0.000
2017 8 9 0.000
2017 8 10 0.000
2017 8 11 0.000
2017 8 12 0.000
2017 8 13 0.000
2017 8 14 0.000
2017 8 15 0.000
2017 8 16 0.000
2017 8 17 0.000
2017 8 18 0.000
2017 8 19 0.000
2017 8 20 0.000
2017 8 21 0.000
2017 8 22 0.000
2017 8 23 0.000
2017 8 24 0.000
2017 8 25 0.000
2017 8 26 0.000
2017 8 27 0.000
2017 8 28 0.000
2017 8 29 0.000
2017 8 30 0.000
2017 8 31 0.000
2017 9 1 0.000
2017 9 2 0.000
2017 9 3 0.000
2017 9 4 0.000
2017 9 5 0.000
2017 9 6 0.000
2017 9 7 0.000
2017 9 8 0.000
2017 9 9 0.000
2017 9 10 0.000
2017 9 11 0.000
2017 9 12 0.000
2017 9 13 0.000
2017 9 14 0.000
2017 9 15 0.000
2017 9 16 0.000
2017 9 17 0.000
2017 9 18 0.000
2017 9 19 0.000
2017 9 20 0.000
2017 9 21 0.000
2017 9 22 0.000
2017 9 23 0.000
2017 9 24 0.000
2017 9 25 0.000
2017 9 26 0.000
2017 9 27 0.000
2017 9 28 0.000
2017 9 29 0.000
2017 9 30 0.000
2017 10 1 0.000
2017 10 2 0.000
2017 10 3 0.000
2017 10 4 0.000
2017 10 5 0.000
2017 10 6 0.000
2017 10 7 0.000
2017 10 8 0.000
2017 10 9 0.000
2017 10 10 0.000
2017 10 11 0.000
2017 10 12 0.000
2017 10 13 0.000
2017 10 14 0.000
2017 10 15 0.000
2017 10 16 0.000
2017 10 17 0.000
2017 10 18 0.000
2017 10 19 0.000
2017 10 20 0.000
2017 10 21 0.000
2017 10 22 0.000
2017 10 23 0.000
2017 10 24 0.000
2017 10 25 0.000
2017 10 26 0.000
2017 10 27 0.000
2017 10 28 0.000
2017 10 29 0.000
2017 10 30 0.000
2017 10 31 0.000
2017 11 1 0.000
2017 11 2 0.000
2017 11 3 0.000
2017 11 4 0.000
2017 11 5 0.000
2017 11 6 0.000
2017 11 7 0.000
2017 11 8 0.000
2017 11 9 0.000
2017 11 10 0.000
2017 11 11 0.000
2017 11 12 0.000
2017 11 13 0.000
2017 11 14 0.000
2017 11 15 0.000
2017 11 16 0.000
2017 11 17 0.000
2017 11 18 0.000
2017 11 19 0.000
2017 11 20 0.000
2017 11 21 0.000
2017 11 22 0.000
2017 11 23 0.000
2017 11 24 0.000
2017 11 25 0.000
2017 11 26 0.000
2017 11 27 0.000
2017 11 28 0.000
2017 11 29 0.000
2017 11 30 0.000
2017 12 1 0.000
2017 12 2 0.000
2017 12 3 0.000
2017 12 4 0.000
2017 12 5 0.000
2017 12 6 45964.800
2017 12 7 0.000
2017 12 8 0.000
2017 12 9 0.000
2017 12 10 0.000
2017 12 11 0.000
2017 12 12 0.000
2017 12 13 0.000
2017 12 14 0.000
2017 12 15 0.000
2017 12 16 0.000
2017 12 17 0.000
2017 12 18 0.000
2017 12 19 0.000
2017 12 20 0.000
2017 12 21 0.000
2017 12 22 0.000
2017 12 23 0.000
2017 12 24 0.000
2017 12 25 0.000
2017 12 26 0.000
2017 12 27 0.000
2017 12 28 0.000
2017 12 29 0.000
2017 12 30 0.000
2017 12 31 0.000
2018 1 1 0.000
2018 1 2 0.000
2018 1 3 0.000
2018 1 4 0.000
2018 1 5 0.000
2018 1 6 0.000
2018 1 7 0.000
2018 1 8 0.000
2018 1 9 0.000
2018 1 10 0.000
2018 1 11 0.000
2018 1 12 0.000
2018 1 13 0.000
2018 1 14 0.000
2018 1 15 0.000
2018 1 16 0.000
2018 1 17 0.000
2018 1 18 0.000
2018 1 19 0.000
2018 1 20 0.000
2018 1 21 0.000
2018 1 22 0.000
2018 1 23 0.000
2018 1 24 0.000
2018 1 25 0.000
2018 1 26 0.000
2018 1 27 0.000
2018 1 28 0.000
2018 1 29 0.000
2018 1 30 0.000
2018 1 31 0.000
2018 2 1 0.000
2018 2 2 0.000
2018 2 3 0.000
2018 2 4 0.000
2018 2 5 0.000
2018 2 6 0.000
2018 2 7 0.000
2018 2 8 0.000
2018 2 9 0.000
2018 2 10 0.000
2018 2 11 0.000
2018 2 12 60480.000
2018 2 13 148089.600
2018 2 14 146361.600
2018 2 15 176860.800
2018 2 16 167011.200
2018 2 17 155088.000
2018 2 18 154569.600
2018 2 19 155606.400
2018 2 20 152841.600
2018 2 21 153360.000
2018 2 22 152928.000
2018 2 23 152668.800
2018 2 24 33955.200
2018 2 25 128995.200
2018 2 26 154915.200
2018 2 27 154483.200
2018 2 28 154569.600
2018 3 1 154310.400
2018 3 2 151286.400
2018 3 3 143769.600
2018 3 4 110937.600
2018 3 5 95731.200
2018 3 6 153014.400
2018 3 7 115257.600
2018 3 8 154656.000
2018 3 9 153187.200
2018 3 10 153273.600
2018 3 11 153273.600
2018 3 12 185673.600
2018 3 13 201052.800
2018 3 14 253584.000
2018 3 15 233712.000
2018 3 16 269740.800
2018 3 17 269654.400
2018 3 18 186969.600
2018 3 19 71280.000
2018 3 20 167097.600
2018 3 21 194918.400
2018 3 22 261273.600
2018 3 23 35078.400
2018 3 24 0.000
2018 3 25 0.000
2018 3 26 0.000
2018 3 27 0.000
2018 3 28 0.000
2018 3 29 0.000
2018 3 30 0.000
2018 3 31 0.000
2018 4 1 0.000
2018 4 2 0.000
2018 4 3 0.000
2018 4 4 0.000
2018 4 5 0.000
2018 4 6 0.000
2018 4 7 0.000
2018 4 8 0.000
2018 4 9 0.000
2018 4 10 0.000
2018 4 11 0.000
2018 4 12 0.000
2018 4 13 0.000
2018 4 14 0.000
2018 4 15 0.000
2018 4 16 0.000
2018 4 17 0.000
2018 4 18 0.000
2018 4 19 0.000
2018 4 20 0.000
2018 4 21 0.000
2018 4 22 0.000
2018 4 23 0.000
2018 4 24 0.000
2018 4 25 0.000
2018 4 26 0.000
2018 4 27 0.000
2018 4 28 0.000
2018 4 29 0.000
2018 4 30 10972.800
2018 5 1 0.000
2018 5 2 0.000
2018 5 3 42163.200
2018 5 4 0.000
2018 5 5 0.000
2018 5 6 0.000
2018 5 7 0.000
2018 5 8 0.000
2018 5 9 0.000
2018 5 10 0.000
2018 5 11 0.000
2018 5 12 0.000
2018 5 13 0.000
2018 5 14 0.000
2018 5 15 0.000
2018 5 16 0.000
2018 5 17 0.000
2018 5 18 0.000
2018 5 19 0.000
2018 5 20 0.000
2018 5 21 0.000
2018 5 22 0.000
2018 5 23 0.000
2018 5 24 0.000
2018 5 25 0.000
2018 5 26 0.000
2018 5 27 0.000
2018 5 28 0.000
2018 5 29 0.000
2018 5 30 0.000
2018 5 31 0.000
2018 6 1 0.000
2018 6 2 0.000
2018 6 3 0.000
2018 6 4 0.000
2018 6 5 0.000
2018 6 6 0.000
2018 6 7 0.000
2018 6 8 0.000
2018 6 9 0.000
2018 6 10 0.000
2018 6 11 0.000
2018 6 12 0.000
2018 6 13 0.000
2018 6 14 0.000
2018 6 15 0.000
2018 6 16 0.000
2018 6 17 0.000
2018 6 18 0.000
2018 6 19 0.000
2018 6 20 0.000
2018 6 21 0.000
2018 6 22 0.000
2018 6 23 0.000
2018 6 24 0.000
2018 6 25 0.000
2018 6 26 0.000
2018 6 27 0.000
2018 6 28 0.000
2018 6 29 0.000
2018 6 30 0.000
2018 7 1 0.000
2018 7 2 0.000
2018 7 3 0.000
2018 7 4 0.000
2018 7 5 0.000
2018 7 6 0.000
2018 7 7 0.000
2018 7 8 0.000
2018 7 9 0.000
2018 7 10 0.000
2018 7 11 0.000
2018 7 12 0.000
2018 7 13 0.000
2018 7 14 0.000
2018 7 15 0.000
2018 7 16 0.000
2018 7 17 0.000
2018 7 18 0.000
2018 7 19 0.000
2018 7 20 0.000
2018 7 21 0.000
2018 7 22 0.000
2018 7 23 0.000
2018 7 24 0.000
2018 7 25 0.000
2018 7 26 0.000
2018 7 27 0.000
2018 7 28 30240.000
2018 7 29 156211.200
2018 7 30 122688.000
2018 7 31 101865.600
2018 8 1 108000.000
2018 8 2 54000.000
2018 8 3 32572.800
2018 8 4 0.000
2018 8 5 0.000
2018 8 6 1123.200
2018 8 7 0.000
2018 8 8 0.000
2018 8 9 0.000
2018 8 10 0.000
2018 8 11 0.000
2018 8 12 0.000
2018 8 13 0.000
2018 8 14 0.000
2018 8 15 0.000
2018 8 16 89251.200
2018 8 17 152582.400
2018 8 18 60912.000
2018 8 19 0.000
2018 8 20 0.000
2018 8 21 18230.400
2018 8 22 157420.800
2018 8 23 152755.200
2018 8 24 152496.000
2018 8 25 150854.400
2018 8 26 152841.600
2018 8 27 147744.000
2018 8 28 156470.400
2018 8 29 153619.200
2018 8 30 136684.800
2018 8 31 122342.400
2018 9 1 126316.800
2018 9 2 139276.800
2018 9 3 12441.600
2018 9 4 40003.200
2018 9 5 0.000
2018 9 6 0.000
2018 9 7 0.000
2018 9 8 0.000
2018 9 9 0.000
2018 9 10 0.000
2018 9 11 0.000
2018 9 12 0.000
2018 9 13 0.000
2018 9 14 0.000
2018 9 15 0.000
2018 9 16 0.000
2018 9 17 0.000
2018 9 18 0.000
2018 9 19 0.000
2018 9 20 0.000
2018 9 21 0.000
2018 9 22 0.000
2018 9 23 0.000
2018 9 24 0.000
2018 9 25 0.000
2018 9 26 0.000
2018 9 27 0.000
2018 9 28 0.000
2018 9 29 0.000
2018 9 30 0.000
2018 10 1 0.000
2018 10 2 0.000
2018 10 3 0.000
2018 10 4 0.000
2018 10 5 0.000
2018 10 6 0.000
2018 10 7 0.000
2018 10 8 0.000
2018 10 9 0.000
2018 10 10 0.000
2018 10 11 0.000
2018 10 12 0.000
2018 10 13 0.000
2018 10 14 0.000
2018 10 15 0.000
2018 10 16 0.000
2018 10 17 0.000
2018 10 18 0.000
2018 10 19 0.000
2018 10 20 0.000
2018 10 21 0.000
2018 10 22 0.000
2018 10 23 0.000
2018 10 24 0.000
2018 10 25 0.000
2018 10 26 0.000
2018 10 27 0.000
2018 10 28 0.000
2018 10 29 0.000
2018 10 30 0.000
2018 10 31 0.000
2018 11 1 0.000
2018 11 2 0.000
2018 11 3 0.000
2018 11 4 0.000
2018 11 5 0.000
2018 11 6 0.000
2018 11 7 0.000
2018 11 8 0.000
2018 11 9 0.000
2018 11 10 0.000
2018 11 11 0.000
2018 11 12 0.000
2018 11 13 0.000
2018 11 14 0.000
2018 11 15 0.000
2018 11 16 0.000
2018 11 17 0.000
2018 11 18 0.000
2018 11 19 0.000
2018 11 20 0.000
2018 11 21 0.000
2018 11 22 0.000
2018 11 23 0.000
2018 11 24 0.000
2018 11 25 0.000
2018 11 26 0.000
2018 11 27 0.000
2018 11 28 0.000
2018 11 29 0.000
2018 11 30 0.000
2018 12 1 0.000
2018 12 2 0.000
2018 12 3 0.000
2018 12 4 0.000
2018 12 5 0.000
2018 12 6 0.000
2018 12 7 0.000
2018 12 8 0.000
2018 12 9 0.000
2018 12 10 0.000
2018 12 11 0.000
2018 12 12 0.000
2018 12 13 0.000
2018 12 14 0.000
2018 12 15 0.000
2018 12 16 0.000
2018 12 17 0.000
2018 12 18 0.000
2018 12 19 0.000
2018 12 20 0.000
2018 12 21 0.000
2018 12 22 0.000
2018 12 23 0.000
2018 12 24 0.000
2018 12 25 0.000
2018 12 26 0.000
2018 12 27 0.000
2018 12 28 0.000
2018 12 29 0.000
2018 12 30 0.000
2018 12 31 0.000
2019 1 1 0.000
2019 1 2 0.000
2019 1 3 0.000
2019 1 4 5443.200
2019 1 5 90288.000
2019 1 6 155174.400
2019 1 7 119059.200
2019 1 8 99532.800
2019 1 9 0.000
2019 1 10 0.000
2019 1 11 0.000
2019 1 12 0.000
2019 1 13 0.000
2019 1 14 0.000
2019 1 15 0.000
2019 1 16 0.000
2019 1 17 0.000
2019 1 18 0.000
2019 1 19 0.000
2019 1 20 0.000
2019 1 21 0.000
2019 1 22 6134.400
2019 1 23 82339.200
2019 1 24 157507.200
2019 1 25 143510.400
2019 1 26 158284.800
2019 1 27 157680.000
2019 1 28 157334.400
2019 1 29 156988.800
2019 1 30 156988.800
2019 1 31 157248.000
2019 2 1 220320.000
2019 2 2 219888.000
2019 2 3 95904.000
2019 2 4 181612.800
2019 2 5 132364.800
2019 2 6 197251.200
2019 2 7 192326.400
2019 2 8 142041.600
2019 2 9 185846.400
2019 2 10 262396.800
2019 2 11 286070.400
2019 2 12 60480.000
2019 2 13 253238.400
2019 2 14 270259.200
2019 2 15 291600.000
2019 2 16 291254.400
2019 2 17 208828.800
2019 2 18 284083.200
2019 2 19 100310.400
2019 2 20 92102.400
2019 2 21 0.000
2019 2 22 29548.800
2019 2 23 243648.000
2019 2 24 78537.600
2019 2 25 158025.600
2019 2 26 160790.400
2019 2 27 133315.200
2019 2 28 14169.600
2019 3 1 0.000
2019 3 2 0.000
2019 3 3 0.000
2019 3 4 0.000
2019 3 5 0.000
2019 3 6 0.000
2019 3 7 0.000
2019 3 8 0.000
2019 3 9 0.000
2019 3 10 0.000
2019 3 11 0.000
2019 3 12 0.000
2019 3 13 0.000
2019 3 14 0.000
2019 3 15 56332.800
2019 3 16 68774.400
2019 3 17 162432.000
2019 3 18 58492.800
2019 3 19 33350.400
2019 3 20 132451.200
2019 3 21 116985.600
2019 3 22 58665.600
2019 3 23 0.000
2019 3 24 2505.600
2019 3 25 4665.600
2019 3 26 0.000
2019 3 27 1641.600
2019 3 28 1296.000
2019 3 29 0.000
2019 3 30 0.000
2019 3 31 0.000
2019 4 1 0.000
2019 4 2 0.000
2019 4 3 0.000
2019 4 4 0.000
2019 4 5 0.000
2019 4 6 0.000
2019 4 7 0.000
2019 4 8 0.000
2019 4 9 0.000
2019 4 10 0.000
2019 4 11 0.000
2019 4 12 0.000
2019 4 13 0.000
2019 4 14 0.000
2019 4 15 0.000
2019 4 16 0.000
2019 4 17 0.000
2019 4 18 0.000
2019 4 19 0.000
2019 4 20 0.000
2019 4 21 0.000
2019 4 22 0.000
2019 4 23 0.000
2019 4 24 0.000
2019 4 25 0.000
2019 4 26 0.000
2019 4 27 0.000
2019 4 28 0.000
2019 4 29 0.000
2019 4 30 0.000
2019 5 1 0.000
2019 5 2 0.000
